最新价,涨跌幅,成交量,成交额,最高,最低,今开,指数代码,指数名称,category
5587.77,0.22,149958579.0,229033705730.07,5649.55,5557.39,5586.34,983020,深港通可选消费（港币）,深证系列指数
8000.19,0.22,110379993.0,307279033251.89,8038.51,7967.34,7992.86,470062,深红利300R,深证系列指数
8791.66,0.22,106268718.0,277405871709.26,8840.53,8639.67,8785.77,983044,深港通电脑硬件（港币）,深证系列指数
4989.55,0.21,41950101.0,138915797290.65,5003.65,4866.54,4953.78,399803,工业4.0,深证系列指数
3692.26,0.21,106987367.0,288005720220.03,3715.54,3634.09,3688.09,399687,深成信息,深证系列指数
3106.07,0.21,4783627.0,2854966422.58,3134.29,3090.74,3094.56,399613,深证能源,深证系列指数
3497.49,0.2,92523213.0,289029425493.02,3533.07,3446.37,3457.81,980070,国证专利,深证系列指数
13109.57,0.19,56815286.0,56138930528.62,13220.49,13087.83,13116.05,399406,中盘低波,深证系列指数
1692.23,0.19,9817288.0,6483833715.17,1709.45,1687.02,1689.88,399622,深证公用,深证系列指数
2175.09,0.18,6511167.0,4717503407.12,2202.16,2171.32,2190.16,399983,地产等权,深证系列指数
1777.09,0.18,138318418.0,195459536124.58,1792.08,1777.09,1778.98,487011,港股大中盘R（人民币）,深证系列指数
1231.71,0.18,138318418.0,195459536124.58,1242.1,1231.71,1233.02,987011,港股大中盘（人民币）,深证系列指数
5407.47,0.17,58683978.0,202887454129.62,5458.8,5303.01,5390.88,483010,深港通手机产业链R(港币),深证系列指数
4690.47,0.17,58683978.0,202887454129.62,4734.99,4599.86,4676.08,983010,深港通手机产业链(港币),深证系列指数
4092.87,0.17,73355736.0,221801759043.78,4127.7,4040.43,4069.8,980007,湾区新兴,深证系列指数
5499.43,0.17,110379993.0,307279033251.89,5525.78,5476.85,5494.4,970062,深红利300,深证系列指数
3036.46,0.16,51098612.0,99558270993.39,3061.27,2987.96,3044.29,470074,深证智能穿戴R,深证系列指数
2120.07,0.16,24909580.0,28783487196.06,2132.85,2107.67,2115.83,399419,国证高铁,深证系列指数
1740.63,0.15,41266235.0,126734935298.99,1756.12,1740.63,1743.0,487013,港股大盘R（人民币）,深证系列指数
6240.08,0.15,157685120.0,179731223224.0,6331.98,6240.08,6252.51,399901,小康指数,深证系列指数
7709.24,0.15,93572570.0,134449471644.27,7810.61,7701.02,7701.02,399321,国证红利,深证系列指数
2872.66,0.15,51098612.0,99558270993.39,2896.13,2826.78,2880.07,970074,深证智能穿戴,深证系列指数
5554.63,0.15,34447497.0,195909642878.13,5599.2,5454.43,5530.01,399274,深新基建,深证系列指数
1201.9,0.15,41266235.0,126734935298.99,1212.59,1201.9,1203.54,987013,港股大盘（人民币）,深证系列指数
2584.57,0.15,116097989.0,169201257793.73,2607.48,2570.85,2581.36,399991,一带一路,深证系列指数
2511.89,0.14,23661732.0,133897533369.54,2539.03,2503.48,2514.13,489007,新华SHS新兴消费R(港币),深证系列指数
2286.44,0.14,46330877.0,98566894848.32,2304.21,2281.1,2288.32,487002,港股50R（人民币）,深证系列指数
4777.41,0.14,50570566.0,148843225629.57,4818.89,4698.65,4783.52,483106,内地消费电子R(港币),深证系列指数
5597.0,0.14,30741371.0,176334170738.5,5647.68,5523.42,5594.35,399018,创业创新,深证系列指数
1574.98,0.14,46330877.0,98566894848.32,1587.21,1571.29,1576.27,987002,港股50（人民币）,深证系列指数
4199.98,0.14,50570566.0,148843225629.57,4236.45,4130.74,4205.35,983106,内地消费电子(港币),深证系列指数
9039.86,0.13,106268718.0,253781383660.47,9092.18,8888.22,9036.37,983043,深港通电脑硬件,深证系列指数
5076.42,0.13,11928664.0,20305576009.12,5122.27,5060.83,5071.95,983035,深港通医疗,深证系列指数
5611.85,0.13,11928664.0,20305576009.12,5662.54,5594.62,5606.92,483035,深港通医疗R,深证系列指数
14910.66,0.13,66884443.0,49575551752.62,15021.15,14877.07,14904.66,399408,小盘低波,深证系列指数
7176.55,0.13,64465945.0,95404608116.04,7270.97,7141.84,7196.17,399707,CSSW证券,深证系列指数
9949.86,0.13,106268718.0,253781383660.47,10007.45,9782.95,9946.01,483043,深港通电脑硬件R,深证系列指数
5745.16,0.12,149958579.0,209528831225.92,5808.3,5718.54,5745.33,983019,深港通可选消费,深证系列指数
1639.8,0.11,50506148.0,151873712148.49,1652.15,1627.21,1629.44,399341,深证责任,深证系列指数
1557.16,0.11,46845000.0,108185357787.69,1569.34,1553.76,1559.84,987003,港股通50,深证系列指数
935.02,0.11,64496986.0,95469603131.04,947.38,930.57,937.73,399975,证券公司,深证系列指数
5420.48,0.11,56162844.0,78755568229.47,5486.94,5419.83,5425.54,399555,央视责任,深证系列指数
2113.26,0.11,46845000.0,108185357787.69,2129.8,2108.65,2116.9,487003,港股通50R,深证系列指数
3004.22,0.1,69777679.0,96797051563.17,3023.09,2985.03,3007.44,399654,深证文化,深证系列指数
1483.21,0.08,49417121.0,52772863424.37,1493.84,1477.21,1484.82,399971,中证传媒,深证系列指数
5715.33,0.08,19101567.0,13438901821.93,5755.62,5715.33,5720.71,483032,深港通公用事业R（港币）,深证系列指数
2974.72,0.08,16055698.0,41643859381.56,3005.67,2958.07,2965.44,470063,深证回购R,深证系列指数
4170.26,0.07,19101567.0,13438901821.93,4199.65,4170.26,4174.18,983032,深港通公用事业（港币）,深证系列指数
5264.8,0.07,58683978.0,185609178755.78,5314.58,5165.79,5250.14,983009,深港通手机产业链,深证系列指数
2240.7,0.07,160386220.0,234322990770.21,2252.79,2230.08,2232.41,399631,1000价值,深证系列指数
3977.81,0.07,23610425.0,87572622372.5,4001.78,3947.67,3975.51,399692,创业低波,深证系列指数
6070.65,0.07,58683978.0,185609178755.78,6128.05,5956.48,6053.74,483009,深港通手机产业链R,深证系列指数
3246.53,0.06,34109817.0,127129282511.29,3274.52,3240.28,3244.88,483090,深港通大湾区R(港币),深证系列指数
4224.75,0.06,62915742.0,229617273453.77,4267.09,4165.59,4204.99,980010,湾区制造(港币),深证系列指数
4647.51,0.06,46769897.0,72162970060.76,4675.78,4613.62,4662.22,399416,I300,深证系列指数
1556.41,0.05,56936606.0,150114102815.53,1565.73,1550.38,1551.94,399369,国证责任,深证系列指数
1923.18,0.05,114217403.0,421182999396.17,1946.68,1903.4,1924.52,399666,中创高贝,深证系列指数
4054.65,0.05,62549787.0,223616694081.1,4114.61,4021.22,4054.31,399694,创业高贝,深证系列指数
4703.84,0.04,50570566.0,136167463182.13,4744.51,4628.54,4711.19,983105,内地消费电子,深证系列指数
5350.54,0.04,50570566.0,136167463182.13,5396.8,5264.89,5358.89,483105,内地消费电子R,深证系列指数
2581.97,0.04,23661732.0,122494651288.63,2609.56,2574.44,2585.0,489006,新华SHS新兴消费R,深证系列指数
2319.53,0.04,77808919.0,169171051230.11,2336.21,2302.71,2324.07,399628,700成长,深证系列指数
2572.12,0.04,12360400.0,42401303031.53,2610.4,2528.77,2573.9,980022,机器人产业,深证系列指数
6086.38,0.03,63999000.0,178163384612.81,6130.38,6045.5,6056.05,399706,深证下游,深证系列指数
5485.85,0.03,120917861.0,317548295317.21,5519.45,5405.48,5488.71,399620,深证信息,深证系列指数
1534.27,0.03,7517215.0,16007385731.88,1547.83,1524.34,1534.25,399243,科研指数,深证系列指数
2843.39,0.02,13324351.0,14485679829.66,2900.83,2840.82,2883.5,399965,800地产,深证系列指数
3220.27,0.02,14566368.0,13273220100.13,3237.11,3217.24,3223.73,483046,深港通消费服务R（港币）,深证系列指数
2164.68,0.02,46845000.0,98972292718.49,2182.91,2161.25,2168.86,487004,港股通50R（人民币）,深证系列指数
2750.95,0.02,14566368.0,13273220100.13,2765.33,2748.36,2753.9,983046,深港通消费服务（港币）,深证系列指数
1595.05,0.02,46845000.0,98972292718.49,1608.48,1592.52,1598.13,987004,港股通50（人民币）,深证系列指数
2980.86,0.02,39651658.0,113204010599.33,3010.93,2941.97,2974.96,399050,创新引擎,深证系列指数
220.37,0.01,224610.0,2281412019.0,220.38,220.37,220.37,399302,深公司债,深证系列指数
120.09,0.01,,,,,,399289,碳中和债,深证系列指数
3421.75,0.01,34808593.0,73329990906.7,3450.05,3402.2,3415.13,970072,深证民企价值,深证系列指数
216.48,0.01,225610.0,2291369219.0,216.49,216.48,216.48,399301,深信用债,深证系列指数
244.69,0.01,5500.0,55334450.0,244.69,244.69,244.69,399299,深信中低,深证系列指数
4562.35,0.01,34808593.0,73329990906.7,4600.08,4536.28,4553.52,470072,深证民企价值R,深证系列指数
212.64,0.0,225610.0,2291369219.0,212.65,212.64,212.65,399298,深信中高,深证系列指数
128.0,0.0,295208.0,2992402835.0,128.0,128.0,128.0,399481,企债指数,深证系列指数
53631.8,0.0,7506882.0,16076744861.37,54173.21,53404.44,53751.21,399698,优势成长,深证系列指数
4343.51,0.0,32612029.0,71645514473.22,4376.21,4306.9,4343.15,399291,创精选88,深证系列指数
3236.61,-0.01,20867133.0,10886751540.13,3273.77,3236.61,3255.01,483072,深港通房地产R（港币）,深证系列指数
7379.98,-0.01,46413118.0,78545295010.05,7484.07,7348.16,7407.3,399437,证券龙头,深证系列指数
5875.96,-0.02,19101567.0,12294422774.21,5919.79,5875.96,5883.16,483031,深港通公用事业R,深证系列指数
1246.78,-0.02,18953105.0,9122622598.56,1265.17,1244.71,1257.94,399241,地产指数,深证系列指数
2670.46,-0.02,16055698.0,41643859381.56,2698.25,2655.52,2662.13,970063,深证回购,深证系列指数
3653.13,-0.03,34109817.0,116302741288.57,3684.55,3648.25,3652.31,483089,深港通大湾区R,深证系列指数
1873.36,-0.03,107561726.0,232076040536.67,1885.15,1869.83,1875.77,399974,国企改革,深证系列指数
4286.93,-0.03,19101567.0,12294422774.21,4318.91,4286.93,4292.19,983031,深港通公用事业,深证系列指数
2244.43,-0.03,20867133.0,10886751540.13,2270.2,2244.43,2257.19,983072,深港通房地产（港币）,深证系列指数
1652.87,-0.03,28132214.0,29792678023.15,1669.42,1652.48,1657.11,480059,航空出行R,深证系列指数
7800.56,-0.03,34685638.0,57137075178.83,7881.69,7756.35,7813.61,399619,深证金融,深证系列指数
1486.14,-0.03,28132214.0,29792678023.15,1501.02,1485.79,1489.95,980059,航空出行,深证系列指数
2935.44,-0.03,52254038.0,196422824703.36,2956.03,2903.73,2938.58,483004,内地科技50R(港币),深证系列指数
2426.87,-0.03,69059637.0,99043647507.89,2445.91,2417.86,2443.64,480047,文化创意R（港币）,深证系列指数
2627.08,-0.03,52254038.0,196422824703.36,2645.51,2598.7,2629.89,983004,内地科技50(港币),深证系列指数
9523.5,-0.04,51915053.0,96581877819.11,9592.16,9503.5,9515.91,399645,100低波,深证系列指数
4790.68,-0.04,62915742.0,210062561099.71,4838.65,4725.63,4769.63,980009,湾区制造,深证系列指数
3031.41,-0.04,36113311.0,176374464268.89,3071.14,2982.01,3026.24,399263,创业数字,深证系列指数
2961.69,-0.04,14487664.0,38403726922.85,2982.36,2940.62,2954.59,399277,公共健康,深证系列指数
2154.71,-0.04,69059637.0,99043647507.89,2171.61,2146.7,2169.59,980047,文化创意（港币）,深证系列指数
1769.64,-0.04,10003871.0,4899610675.05,1796.4,1764.42,1784.29,399637,深证地产,深证系列指数
2155.98,-0.05,23661732.0,133897533369.54,2179.28,2148.77,2157.9,989007,新华SHS新兴消费(港币),深证系列指数
2364.52,-0.06,7247230.0,12889920918.93,2384.67,2358.64,2373.26,989011,青岛50,深证系列指数
6963.45,-0.06,252911033.0,277105648807.41,7059.4,6953.83,6972.76,399371,国证价值,深证系列指数
3665.88,-0.06,14092016.0,37394589473.27,3694.56,3628.91,3668.03,470054,深证智能电网R,深证系列指数
2645.89,-0.06,7247230.0,12889920918.93,2668.44,2639.31,2655.67,489011,青岛50R,深证系列指数
1837.16,-0.06,79898786.0,152106118888.6,1849.76,1836.88,1839.92,983012,深港通绿色优选(港币),深证系列指数
2877.62,-0.06,79898786.0,152106118888.6,2897.35,2877.18,2881.94,483012,深港通绿色优选R(港币),深证系列指数
3362.55,-0.06,14092016.0,37394589473.27,3388.86,3328.63,3364.52,970054,深证智能电网,深证系列指数
1599.81,-0.07,20166756.0,40097816932.23,1611.41,1585.03,1607.96,480026,风光装备 R,深证系列指数
1436.26,-0.07,20166756.0,40097816932.23,1446.67,1422.99,1443.58,980026,风光装备,深证系列指数
3310.7,-0.07,14566368.0,12142851719.16,3329.49,3309.45,3315.19,483045,深港通消费服务R,深证系列指数
2480.65,-0.07,201138257.0,401229861196.21,2501.57,2464.95,2487.93,399624,中创400,深证系列指数
2744.49,-0.07,68060385.0,45998369705.9,2776.78,2742.7,2748.31,399359,国证基建,深证系列指数
2827.17,-0.07,14566368.0,12142851719.16,2843.22,2826.1,2831.0,983045,深港通消费服务,深证系列指数
6863.95,-0.07,100023248.0,137968599507.8,6988.4,6858.02,6882.15,399914,300 金融,深证系列指数
2309.25,-0.08,34109817.0,127129282511.29,2329.16,2304.8,2308.07,983090,深港通大湾区(港币),深证系列指数
3453.89,-0.09,78920337.0,78378668969.72,3489.18,3451.13,3456.88,399411,红利100,深证系列指数
841.12,-0.09,8490042.0,4820463489.74,851.73,839.66,842.48,399689,深成公用,深证系列指数
7438.68,-0.11,327640881.0,565058625663.1,7477.2,7380.83,7449.86,399852,中证1000,深证系列指数
10095.22,-0.11,84421472.0,115050614055.19,10225.11,10095.22,10133.88,483026,深港通金融R（港币）,深证系列指数
3327.74,-0.11,20867133.0,9959620730.22,3369.15,3327.74,3347.61,483071,深港通房地产R,深证系列指数
9084.12,-0.11,23271322.0,55305293980.67,9137.7,9024.7,9025.81,399324,深证红利,深证系列指数
6958.02,-0.11,84421472.0,115050614055.19,7047.54,6958.02,6984.66,983026,深港通金融（港币）,深证系列指数
2751.95,-0.12,69059637.0,90608910269.07,2774.63,2742.84,2771.75,480046,文化创意R,深证系列指数
6448.71,-0.12,148725680.0,182356139702.5,6561.08,6443.19,6471.55,399934,中证金融,深证系列指数
2942.25,-0.12,52254038.0,179695178384.02,2962.98,2912.49,2946.23,983003,内地科技50,深证系列指数
3287.59,-0.12,52254038.0,179695178384.02,3310.76,3254.34,3292.05,483003,内地科技50R,深证系列指数
5798.37,-0.12,142169639.0,172249038158.04,5900.12,5793.1,5815.9,399387,1000金融,深证系列指数
2663.45,-0.13,25040259.0,39196312545.58,2689.36,2649.93,2667.42,970041,创新消费,深证系列指数
2443.33,-0.13,69059637.0,90608910269.07,2463.47,2435.24,2460.91,980046,文化创意,深证系列指数
2885.13,-0.13,25040259.0,39196312545.58,2913.19,2870.48,2889.43,470041,创新消费R,深证系列指数
2306.93,-0.13,20867133.0,9959620730.22,2335.63,2306.93,2320.7,983071,深港通房地产,深证系列指数
1488.88,-0.14,6852009.0,10065429556.45,1495.6,1482.77,1489.72,980532,国证青岛海洋,深证系列指数
1723.33,-0.14,6852009.0,10065429556.45,1731.11,1716.26,1724.3,480532,国证青岛海洋R,深证系列指数
2853.6,-0.15,69531044.0,76675257203.45,2875.54,2846.31,2859.39,399629,700价值,深证系列指数
6112.88,-0.15,93466515.0,196135068436.67,6170.04,6034.69,6124.98,399409,小盘高贝,深证系列指数
2216.13,-0.15,23661732.0,122494651288.63,2239.81,2209.67,2218.73,989006,新华SHS新兴消费,深证系列指数
2066.75,-0.16,79898786.0,139152489520.71,2081.16,2066.56,2070.44,983011,深港通绿色优选,深证系列指数
3238.37,-0.16,79898786.0,139152489520.71,3260.94,3238.07,3244.15,483011,深港通绿色优选R,深证系列指数
2598.07,-0.17,34109817.0,116302741288.57,2620.41,2594.6,2597.48,983089,深港通大湾区,深证系列指数
8020.31,-0.18,74698974.0,195496146789.21,8037.31,7927.22,8016.82,399813,中证国安,深证系列指数
4121.58,-0.18,34052526.0,61759414128.09,4157.59,4080.77,4131.79,399361,在线消费,深证系列指数
8249.24,-0.19,43170911.0,94619055016.37,8336.0,8240.91,8244.09,399552,央视成长,深证系列指数
1740.25,-0.2,136672174.0,230076982255.3,1753.14,1730.69,1742.97,980202,国证小盘,深证系列指数
1376.05,-0.2,36802899.0,25895622747.99,1388.34,1373.76,1381.85,399242,商务指数,深证系列指数
7152.88,-0.21,84421472.0,105252741966.97,7250.66,7152.88,7182.31,983025,深港通金融,深证系列指数
10379.31,-0.21,84421472.0,105252741966.97,10521.19,10379.31,10422.02,483025,深港通金融R,深证系列指数
2584.8,-0.21,38466384.0,25249175052.12,2619.92,2581.12,2593.44,399390,1000公用,深证系列指数
5300.08,-0.22,8806559.0,82442667685.89,5416.2,5164.07,5256.6,399688,深成电信,深证系列指数
6935.98,-0.23,47276223.0,237158946793.79,6968.53,6792.38,6869.79,980029,新基建,深证系列指数
2183.97,-0.23,74646580.0,58137255082.59,2204.32,2182.08,2188.39,399320,国证服务,深证系列指数
7601.21,-0.23,50294231.0,56648598305.36,7707.06,7598.82,7628.6,489016,红利价值R,深证系列指数
3909.48,-0.24,27133279.0,73583663805.2,3955.82,3862.38,3894.76,980018,卫星通信,深证系列指数
7683.77,-0.24,46251213.0,90492663668.66,7766.64,7673.5,7682.57,399554,央视治理,深证系列指数
2701.88,-0.25,15742889.0,14445212629.5,2745.17,2697.91,2709.2,399928,中证能源,深证系列指数
3879.45,-0.25,38270504.0,26891027672.53,3934.88,3871.98,3902.53,399995,基建工程,深证系列指数
2814.04,-0.26,16555645.0,14876778092.72,2858.28,2809.94,2821.94,399381,1000能源,深证系列指数
906.93,-0.27,14706399.0,9434010798.49,916.79,905.27,910.51,399234,水电指数,深证系列指数
4326.3,-0.28,123597426.0,331585168992.72,4345.57,4248.15,4315.63,399970,移动互联,深证系列指数
9731.77,-0.28,498376754.0,846372560606.45,9793.2,9672.56,9761.96,399303,国证2000,深证系列指数
3174.57,-0.28,45917934.0,53993447434.58,3205.68,3162.81,3184.57,399810,CSSW传媒,深证系列指数
1351.11,-0.29,18306590.0,14963472687.42,1361.24,1346.48,1352.48,399806,环境治理,深证系列指数
1397.1,-0.31,39039372.0,51188655061.43,1407.65,1394.22,1402.56,980082,央国企低碳科技,深证系列指数
6454.59,-0.32,89829653.0,139752605108.86,6494.89,6426.02,6440.41,399348,深证价值,深证系列指数
6220.03,-0.32,7381722.0,14285045858.81,6254.96,6170.63,6221.64,983058,深港通电信服务（港币）,深证系列指数
8464.74,-0.32,107764500.0,132448921277.18,8615.84,8460.29,8484.54,399373,大盘价值,深证系列指数
9881.28,-0.32,7381722.0,14285045858.81,9936.79,9802.82,9883.85,483058,深港通电信服务R（港币）,深证系列指数
11603.74,-0.32,86701751.0,239027391871.61,11685.77,11567.06,11624.07,399648,深证GDP,深证系列指数
182.96,-0.32,1156705.0,17037427376.696,185.5,182.79,183.59,399290,深转交债,深证系列指数
10192.55,-0.32,227857196.0,536830271536.27,10260.34,10082.52,10238.17,483028,深港通信息技术R（港币）,深证系列指数
9311.71,-0.32,227857196.0,536830271536.27,9373.65,9211.2,9353.4,983028,深港通信息技术（港币）,深证系列指数
4338.85,-0.34,50294231.0,56648598305.36,4399.28,4337.49,4354.49,989016,红利价值,深证系列指数
9120.51,-0.36,66425007.0,154116485521.56,9172.95,9047.74,9086.03,399750,深主板50,深证系列指数
176.63,-0.36,5572685.0,93857848613.322,178.77,176.52,177.39,399413,国证转债,深证系列指数
7214.08,-0.36,41486212.0,167036455619.13,7288.28,7106.63,7187.19,399389,国证通信,深证系列指数
19280.54,-0.37,10656493.0,32889982320.58,19521.65,19226.5,19311.43,480028,龙头家电R,深证系列指数
8630.32,-0.38,280377475.0,469048474111.49,8702.89,8589.79,8671.33,399010,深证700,深证系列指数
2308.51,-0.38,36861529.0,44562362050.32,2331.89,2299.6,2317.06,399434,数字传媒,深证系列指数
5876.68,-0.39,28494102.0,26432316861.64,5914.4,5863.41,5903.27,399297,新浪100,深证系列指数
3747.43,-0.39,12164533.0,8436422062.2,3800.92,3741.04,3759.63,399436,绿色煤炭,深证系列指数
1957.87,-0.39,8899337.0,8104664566.2,1983.6,1954.1,1963.63,399998,中证煤炭,深证系列指数
2010.18,-0.4,33124254.0,24369162917.82,2035.92,2006.31,2020.45,399438,绿色电力,深证系列指数
3881.22,-0.4,28916053.0,47136019863.28,3914.16,3858.63,3905.51,480069,蓝色100R(港币),深证系列指数
3051.54,-0.4,28916053.0,47136019863.28,3077.44,3033.78,3070.64,980069,蓝色100(港币),深证系列指数
9574.47,-0.41,227857196.0,491112704742.11,9637.72,9476.75,9620.06,983027,深港通信息技术,深证系列指数
10481.8,-0.41,227857196.0,491112704742.11,10551.04,10374.82,10531.71,483027,深港通信息技术R,深证系列指数
1924.18,-0.42,43189914.0,111226254391.96,1931.18,1906.53,1928.41,980055,规模因子,深证系列指数
10158.04,-0.42,7381722.0,13068504998.27,10221.04,10079.89,10163.56,483057,深港通电信服务R,深证系列指数
1691.22,-0.42,19785443.0,15413243798.9,1710.89,1689.08,1699.16,399439,国证油气,深证系列指数
6394.23,-0.42,7381722.0,13068504998.27,6433.89,6345.04,6397.71,983057,深港通电信服务,深证系列指数
2282.27,-0.42,43189914.0,111226254391.96,2290.58,2261.33,2287.29,480055,规模因子R,深证系列指数
5311.15,-0.43,53248753.0,234856616725.37,5330.8,5184.48,5261.4,399811,CSSW电子,深证系列指数
3663.59,-0.44,19748942.0,51827509937.45,3699.05,3614.99,3678.13,980077,充电设施,深证系列指数
3852.04,-0.44,19748942.0,51827509937.45,3889.31,3800.93,3867.33,480077,充电设施R,深证系列指数
4530.08,-0.46,74093053.0,154850301282.9,4575.24,4497.41,4551.23,399019,创业200,深证系列指数
2182.79,-0.47,4646365.0,6837194573.65,2202.16,2177.46,2195.88,480020,湾区海洋R(港币),深证系列指数
1471.27,-0.47,4646365.0,6837194573.65,1484.32,1467.68,1480.09,980020,湾区海洋(港币),深证系列指数
2044.73,-0.49,23753677.0,90153119093.26,2062.86,2029.38,2057.79,399268,深小巨人,深证系列指数
10311.47,-0.5,12965897.0,103419247107.34,10492.8,10084.39,10249.28,399621,深证电信,深证系列指数
3460.33,-0.5,28916053.0,43121836111.19,3489.76,3442.08,3482.98,980068,蓝色100,深证系列指数
4401.15,-0.5,28916053.0,43121836111.19,4438.58,4377.93,4429.95,480068,蓝色100R,深证系列指数
604.84,-0.51,7895534.0,25055950703.91,612.13,601.15,607.34,399678,深次新股,深证系列指数
344.38,-0.51,2746722.0,46016100140.322,349.42,344.1,346.3,399307,深证转债,深证系列指数
4594.38,-0.52,42650362.0,190681165681.01,4643.94,4512.31,4588.55,399279,云科技50,深证系列指数
2686.56,-0.53,45213144.0,109723856930.67,2713.49,2671.71,2707.45,970075,深证AIGC,深证系列指数
2857.7,-0.53,45213144.0,109723856930.67,2886.34,2841.89,2879.91,470075,深证AIGCR,深证系列指数
2828.46,-0.54,8899337.0,8104664566.2,2860.28,2822.09,2839.2,399990,煤炭等权,深证系列指数
1668.35,-0.56,4646365.0,6254927022.44,1684.79,1664.88,1678.83,980019,湾区海洋,深证系列指数
2431.58,-0.56,45260549.0,94414614195.53,2454.08,2430.17,2447.37,480012,湾区服务R(港币),深证系列指数
1863.44,-0.56,45260549.0,94414614195.53,1880.69,1862.36,1875.55,980012,湾区服务(港币),深证系列指数
2475.18,-0.56,4646365.0,6254927022.44,2499.58,2470.03,2490.73,480019,湾区海洋R,深证系列指数
8415.99,-0.57,107575010.0,196204454303.01,8495.83,8369.74,8483.64,983048,深港通网络软件（港币）,深证系列指数
9244.55,-0.57,107575010.0,196204454303.01,9332.26,9193.75,9318.86,483048,深港通网络软件R（港币）,深证系列指数
3655.61,-0.57,31429144.0,96367276989.42,3737.17,3622.4,3672.28,970085,创业板金融科技,深证系列指数
2977.26,-0.58,172912571.0,296567362427.83,3002.68,2963.23,2991.57,399015,中小创新,深证系列指数
5717.89,-0.59,37253888.0,164844992030.5,5786.13,5622.35,5712.14,399285,物联网50,深证系列指数
6238.43,-0.6,135479610.0,478932904328.07,6258.22,6127.88,6230.62,399388,1000信息,深证系列指数
2232.48,-0.61,24067094.0,86817915872.15,2252.6,2215.28,2249.12,399267,专精特新,深证系列指数
4863.12,-0.62,17320294.0,39045136104.18,4922.37,4837.91,4905.26,470049,深证数字交通R,深证系列指数
1927.45,-0.62,39145300.0,73539065048.66,1950.45,1909.35,1920.51,399683,深成可选,深证系列指数
4564.94,-0.62,17320294.0,39045136104.18,4620.56,4541.28,4604.5,970049,深证数字交通,深证系列指数
3161.15,-0.64,47781739.0,58772146841.8,3217.58,3158.54,3166.83,980103,红利价值,深证系列指数
4358.42,-0.65,70887479.0,124853820603.42,4396.99,4341.08,4393.08,399286,区块链50,深证系列指数
2113.06,-0.66,45260549.0,86374125312.7,2133.4,2112.81,2127.39,980011,湾区服务,深证系列指数
8653.08,-0.66,107575010.0,179495296426.89,8734.75,8611.96,8725.11,983047,深港通网络软件,深证系列指数
2757.29,-0.66,45260549.0,86374125312.7,2783.83,2756.97,2775.99,480011,湾区服务R,深证系列指数
9505.31,-0.66,107575010.0,179495296426.89,9595.03,9460.14,9584.44,483047,深港通网络软件R,深证系列指数
3000.84,-0.67,57555184.0,92497822777.12,3076.63,3000.07,3033.47,480053,绿色金融R（港币）,深证系列指数
1896.75,-0.67,57555184.0,92497822777.12,1944.65,1896.26,1917.38,980053,绿色金融（港币）,深证系列指数
7634.57,-0.68,69152795.0,216636070878.85,7699.61,7559.46,7681.42,399360,新硬件,深证系列指数
5041.09,-0.68,50073964.0,142183809192.19,5107.87,5012.64,5073.25,399699,金融科技,深证系列指数
4057.05,-0.7,32053593.0,96080392637.6,4086.29,4007.14,4070.03,399284,AI 50,深证系列指数
4994.57,-0.7,47696880.0,67603559493.79,5049.79,4992.11,5009.03,980092,自由现金流,深证系列指数
9911.97,-0.72,39291394.0,160863250500.13,10029.86,9811.53,9916.48,983030,深港通电信业务（港币）,深证系列指数
12591.61,-0.72,39291394.0,160863250500.13,12741.37,12464.03,12597.34,483030,深港通电信业务R（港币）,深证系列指数
1746.33,-0.73,27912171.0,81018757484.92,1764.4,1735.02,1761.55,980107,AI应用软件,深证系列指数
4219.68,-0.73,39690942.0,130126654377.9,4262.32,4201.5,4245.77,399428,国证定增,深证系列指数
11534.24,-0.73,17591112.0,42168786954.18,11662.28,11526.49,11630.44,483050,深港通耐用消费R（港币）,深证系列指数
1061.78,-0.73,10751342.0,10136527239.84,1073.52,1057.08,1072.82,399235,建筑指数,深证系列指数
6863.7,-0.73,20088016.0,16033050872.04,6982.72,6859.99,6920.97,983082,深港通银行（港币）,深证系列指数
11154.6,-0.73,20088016.0,16033050872.04,11348.03,11148.57,11247.67,483082,深港通银行R（港币）,深证系列指数
2718.64,-0.74,22716600.0,83330871326.33,2739.87,2699.99,2726.7,480024,南山50R(港币),深证系列指数
4192.29,-0.75,77017061.0,81415729233.5,4245.39,4186.91,4199.25,980081,价值100,深证系列指数
5146.16,-0.76,25012517.0,135604731335.66,5230.51,5069.58,5145.14,970070,创业板人工智能,深证系列指数
5283.39,-0.76,25012517.0,135604731335.66,5369.99,5204.76,5282.34,470070,创业板人工智能R,深证系列指数
2269.78,-0.76,22716600.0,83330871326.33,2287.5,2254.21,2276.51,980024,南山50(港币),深证系列指数
3368.3,-0.76,57555184.0,84620555283.8,3456.39,3367.66,3405.9,480052,绿色金融R,深证系列指数
2129.01,-0.76,57555184.0,84620555283.8,2184.69,2128.6,2152.78,980052,绿色金融,深证系列指数
1385.73,-0.78,3872098.0,1452839912.75,1414.46,1378.78,1402.48,971002,中小地产,深证系列指数
7749.17,-0.78,65843997.0,51268382832.91,7918.31,7749.17,7804.04,399986,中证银行,深证系列指数
1630.62,-0.78,3872098.0,1452839912.75,1664.43,1622.44,1650.33,471002,中小地产R,深证系列指数
4465.29,-0.78,70158478.0,264005544676.79,4488.56,4414.7,4481.95,399996,智能家居,深证系列指数
