序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,指数代码,指数名称,category
498,980036,创新龙头,3285.51,0.27,8.73,61018632.0,179665365915.71,1.88,3316.55,3254.99,3275.57,3276.78,0.91,980036,创新龙头,深证系列指数
499,399101,中小综指,13971.29,0.26,36.78,384316343.0,555539507332.51,1.32,14048.81,13864.49,13950.06,13934.51,0.87,399101,中小综指,深证系列指数
500,399992,CSWD并购,2028.81,0.26,5.34,35566576.0,62758506457.48,1.61,2039.75,2007.11,2025.56,2023.47,0.85,399992,CSWD并购,深证系列指数
501,987012,港股大盘,1173.34,0.25,2.89,41266235.0,138532350245.94,0.89,1183.36,1172.91,1174.7,1170.45,0.97,987012,港股大盘,深证系列指数
502,970067,深证专利,4714.15,0.25,11.99,52619641.0,149889682871.67,2.84,4762.25,4628.9,4662.07,4702.16,0.98,970067,深证专利,深证系列指数
503,487012,港股大盘R,1699.28,0.25,4.24,41266235.0,138532350245.94,0.89,1713.79,1698.65,1701.24,1695.04,0.97,487012,港股大盘R,深证系列指数
504,399384,1000可选,4169.39,0.25,10.32,57925568.0,122147056925.05,2.08,4213.48,4127.08,4140.61,4159.07,0.87,399384,1000可选,深证系列指数
505,980080,成长100,9962.28,0.25,24.73,32829564.0,170045762036.5,1.94,9994.14,9801.04,9915.86,9937.55,0.97,980080,成长100,深证系列指数
506,399646,深消费50,8351.54,0.24,20.33,37787409.0,83183906251.55,1.46,8395.05,8273.61,8278.56,8331.21,0.86,399646,深消费50,深证系列指数
507,399680,深成能源,670.22,0.24,1.63,2811049.0,1835876396.58,1.68,675.04,663.8,666.77,668.59,0.96,399680,深成能源,深证系列指数
508,480009,湾区制造R,5785.98,0.23,13.51,62915742.0,210062561099.71,2.36,5843.93,5707.42,5760.56,5772.47,0.9,480009,湾区制造R,深证系列指数
509,987001,港股50,1536.24,0.23,3.6,46330877.0,107742222517.95,1.01,1547.22,1531.73,1537.19,1532.64,1.18,987001,港股50,深证系列指数
510,983036,深港通医疗（港币）,4936.54,0.23,11.24,11928664.0,22195813457.84,1.31,4981.21,4916.51,4930.8,4925.3,0.86,983036,深港通医疗（港币）,深证系列指数
511,487001,港股50R,2230.21,0.23,5.22,46330877.0,107742222517.95,1.01,2246.15,2223.65,2231.58,2224.99,1.18,487001,港股50R,深证系列指数
512,399610,TMT50,8865.54,0.23,20.58,58643624.0,248985796197.22,2.65,8939.34,8704.84,8817.89,8844.96,0.9,399610,TMT50,深证系列指数
513,483036,深港通医疗R（港币）,5456.11,0.23,12.43,11928664.0,22195813457.84,1.31,5505.48,5433.97,5449.76,5443.68,0.86,483036,深港通医疗R（港币）,深证系列指数
514,399804,中证体育,2000.45,0.22,4.4,11998420.0,22083659427.09,1.35,2014.09,1987.21,1996.95,1996.05,0.81,399804,中证体育,深证系列指数
515,483044,深港通电脑硬件R（港币）,9672.01,0.22,21.55,106268718.0,277405871709.26,2.29,9725.77,9504.8,9665.52,9650.46,0.88,483044,深港通电脑硬件R（港币）,深证系列指数
516,983020,深港通可选消费（港币）,5587.77,0.22,12.28,149958579.0,229033705730.07,1.65,5649.55,5557.39,5586.34,5575.49,0.91,983020,深港通可选消费（港币）,深证系列指数
517,470062,深红利300R,8000.19,0.22,17.41,110379993.0,307279033251.89,0.89,8038.51,7967.34,7992.86,7982.78,0.96,470062,深红利300R,深证系列指数
518,983044,深港通电脑硬件（港币）,8791.66,0.22,19.58,106268718.0,277405871709.26,2.29,8840.53,8639.67,8785.77,8772.08,0.88,983044,深港通电脑硬件（港币）,深证系列指数
519,399803,工业4.0,4989.55,0.21,10.37,41950101.0,138915797290.65,2.75,5003.65,4866.54,4953.78,4979.18,0.87,399803,工业4.0,深证系列指数
520,399687,深成信息,3692.26,0.21,7.83,106987367.0,288005720220.03,2.21,3715.54,3634.09,3688.09,3684.43,0.93,399687,深成信息,深证系列指数
521,399613,深证能源,3106.07,0.21,6.37,4783627.0,2854966422.58,1.4,3134.29,3090.74,3094.56,3099.7,0.98,399613,深证能源,深证系列指数
522,980070,国证专利,3497.49,0.2,6.86,92523213.0,289029425493.02,2.48,3533.07,3446.37,3457.81,3490.63,0.99,980070,国证专利,深证系列指数
523,399406,中盘低波,13109.57,0.19,24.36,56815286.0,56138930528.62,1.01,13220.49,13087.83,13116.05,13085.21,1.16,399406,中盘低波,深证系列指数
524,399622,深证公用,1692.23,0.19,3.23,9817288.0,6483833715.17,1.33,1709.45,1687.02,1689.88,1689.0,1.06,399622,深证公用,深证系列指数
525,399983,地产等权,2175.09,0.18,3.92,6511167.0,4717503407.12,1.42,2202.16,2171.32,2190.16,2171.17,0.79,399983,地产等权,深证系列指数
526,487011,港股大中盘R（人民币）,1777.09,0.18,3.2,138318418.0,195459536124.58,0.85,1792.08,1777.09,1778.98,1773.89,1.08,487011,港股大中盘R（人民币）,深证系列指数
527,987011,港股大中盘（人民币）,1231.71,0.18,2.16,138318418.0,195459536124.58,0.85,1242.1,1231.71,1233.02,1229.55,1.08,987011,港股大中盘（人民币）,深证系列指数
528,483010,深港通手机产业链R(港币),5407.47,0.17,9.05,58683978.0,202887454129.62,2.89,5458.8,5303.01,5390.88,5398.42,0.93,483010,深港通手机产业链R(港币),深证系列指数
529,983010,深港通手机产业链(港币),4690.47,0.17,7.79,58683978.0,202887454129.62,2.89,4734.99,4599.86,4676.08,4682.68,0.93,983010,深港通手机产业链(港币),深证系列指数
530,980007,湾区新兴,4092.87,0.17,7.09,73355736.0,221801759043.78,2.14,4127.7,4040.43,4069.8,4085.78,0.97,980007,湾区新兴,深证系列指数
531,970062,深红利300,5499.43,0.17,9.29,110379993.0,307279033251.89,0.89,5525.78,5476.85,5494.4,5490.14,0.96,970062,深红利300,深证系列指数
532,470074,深证智能穿戴R,3036.46,0.16,4.7,51098612.0,99558270993.39,2.42,3061.27,2987.96,3044.29,3031.76,0.89,470074,深证智能穿戴R,深证系列指数
533,399419,国证高铁,2120.07,0.16,3.46,24909580.0,28783487196.06,1.19,2132.85,2107.67,2115.83,2116.61,1.05,399419,国证高铁,深证系列指数
534,487013,港股大盘R（人民币）,1740.63,0.15,2.69,41266235.0,126734935298.99,0.89,1756.12,1740.63,1743.0,1737.94,0.97,487013,港股大盘R（人民币）,深证系列指数
535,399901,小康指数,6240.08,0.15,9.4,157685120.0,179731223224.0,1.47,6331.98,6240.08,6252.51,6230.68,1.29,399901,小康指数,深证系列指数
536,399321,国证红利,7709.24,0.15,11.81,93572570.0,134449471644.27,1.42,7810.61,7701.02,7701.02,7697.43,1.43,399321,国证红利,深证系列指数
537,970074,深证智能穿戴,2872.66,0.15,4.44,51098612.0,99558270993.39,2.42,2896.13,2826.78,2880.07,2868.22,0.89,970074,深证智能穿戴,深证系列指数
538,399274,深新基建,5554.63,0.15,8.42,34447497.0,195909642878.13,2.61,5599.2,5454.43,5530.01,5546.21,0.8,399274,深新基建,深证系列指数
539,987013,港股大盘（人民币）,1201.9,0.15,1.83,41266235.0,126734935298.99,0.89,1212.59,1201.9,1203.54,1200.07,0.97,987013,港股大盘（人民币）,深证系列指数
540,399991,一带一路,2584.57,0.15,3.91,116097989.0,169201257793.73,1.42,2607.48,2570.85,2581.36,2580.66,1.07,399991,一带一路,深证系列指数
541,489007,新华SHS新兴消费R(港币),2511.89,0.14,3.45,23661732.0,133897533369.54,1.42,2539.03,2503.48,2514.13,2508.44,1.12,489007,新华SHS新兴消费R(港币),深证系列指数
542,487002,港股50R（人民币）,2286.44,0.14,3.18,46330877.0,98566894848.32,1.01,2304.21,2281.1,2288.32,2283.26,1.18,487002,港股50R（人民币）,深证系列指数
543,483106,内地消费电子R(港币),4777.41,0.14,6.53,50570566.0,148843225629.57,2.52,4818.89,4698.65,4783.52,4770.88,0.89,483106,内地消费电子R(港币),深证系列指数
544,399018,创业创新,5597.0,0.14,7.69,30741371.0,176334170738.5,2.22,5647.68,5523.42,5594.35,5589.31,0.98,399018,创业创新,深证系列指数
545,987002,港股50（人民币）,1574.98,0.14,2.2,46330877.0,98566894848.32,1.01,1587.21,1571.29,1576.27,1572.78,1.18,987002,港股50（人民币）,深证系列指数
546,983106,内地消费电子(港币),4199.98,0.14,5.74,50570566.0,148843225629.57,2.52,4236.45,4130.74,4205.35,4194.24,0.89,983106,内地消费电子(港币),深证系列指数
547,983043,深港通电脑硬件,9039.86,0.13,11.54,106268718.0,253781383660.47,2.26,9092.18,8888.22,9036.37,9028.32,0.88,983043,深港通电脑硬件,深证系列指数
548,983035,深港通医疗,5076.42,0.13,6.74,11928664.0,20305576009.12,1.21,5122.27,5060.83,5071.95,5069.68,0.86,983035,深港通医疗,深证系列指数
549,483035,深港通医疗R,5611.85,0.13,7.45,11928664.0,20305576009.12,1.21,5662.54,5594.62,5606.92,5604.4,0.86,483035,深港通医疗R,深证系列指数
550,399408,小盘低波,14910.66,0.13,19.91,66884443.0,49575551752.62,0.97,15021.15,14877.07,14904.66,14890.75,0.93,399408,小盘低波,深证系列指数
551,399707,CSSW证券,7176.55,0.13,9.15,64465945.0,95404608116.04,1.8,7270.97,7141.84,7196.17,7167.4,0.9,399707,CSSW证券,深证系列指数
552,483043,深港通电脑硬件R,9949.86,0.13,12.71,106268718.0,253781383660.47,2.26,10007.45,9782.95,9946.01,9937.15,0.88,483043,深港通电脑硬件R,深证系列指数
553,983019,深港通可选消费,5745.16,0.12,7.16,149958579.0,209528831225.92,1.56,5808.3,5718.54,5745.33,5738.0,0.91,983019,深港通可选消费,深证系列指数
554,399341,深证责任,1639.8,0.11,1.83,50506148.0,151873712148.49,1.52,1652.15,1627.21,1629.44,1637.97,0.96,399341,深证责任,深证系列指数
555,987003,港股通50,1557.16,0.11,1.73,46845000.0,108185357787.69,1.0,1569.34,1553.76,1559.84,1555.43,1.18,987003,港股通50,深证系列指数
556,399975,证券公司,935.02,0.11,1.05,64496986.0,95469603131.04,1.8,947.38,930.57,937.73,933.97,0.91,399975,证券公司,深证系列指数
557,399555,央视责任,5420.48,0.11,5.94,56162844.0,78755568229.47,1.24,5486.94,5419.83,5425.54,5414.54,1.18,399555,央视责任,深证系列指数
558,487003,港股通50R,2113.26,0.11,2.34,46845000.0,108185357787.69,1.0,2129.8,2108.65,2116.9,2110.92,1.18,487003,港股通50R,深证系列指数
559,399654,深证文化,3004.22,0.1,2.98,69777679.0,96797051563.17,1.27,3023.09,2985.03,3007.44,3001.24,0.92,399654,深证文化,深证系列指数
560,399971,中证传媒,1483.21,0.08,1.15,49417121.0,52772863424.37,1.12,1493.84,1477.21,1484.82,1482.06,0.89,399971,中证传媒,深证系列指数
561,483032,深港通公用事业R（港币）,5715.33,0.08,4.29,19101567.0,13438901821.93,0.71,5755.62,5715.33,5720.71,5711.04,1.01,483032,深港通公用事业R（港币）,深证系列指数
562,470063,深证回购R,2974.72,0.08,2.44,16055698.0,41643859381.56,1.6,3005.67,2958.07,2965.44,2972.28,1.11,470063,深证回购R,深证系列指数
563,983032,深港通公用事业（港币）,4170.26,0.07,2.8,19101567.0,13438901821.93,0.71,4199.65,4170.26,4174.18,4167.46,1.01,983032,深港通公用事业（港币）,深证系列指数
564,983009,深港通手机产业链,5264.8,0.07,3.74,58683978.0,185609178755.78,2.83,5314.58,5165.79,5250.14,5261.06,0.93,983009,深港通手机产业链,深证系列指数
565,399631,1000价值,2240.7,0.07,1.6,160386220.0,234322990770.21,1.01,2252.79,2230.08,2232.41,2239.1,0.96,399631,1000价值,深证系列指数
566,399692,创业低波,3977.81,0.07,2.9,23610425.0,87572622372.5,1.36,4001.78,3947.67,3975.51,3974.91,0.83,399692,创业低波,深证系列指数
567,483009,深港通手机产业链R,6070.65,0.07,4.4,58683978.0,185609178755.78,2.83,6128.05,5956.48,6053.74,6066.25,0.93,483009,深港通手机产业链R,深证系列指数
568,483090,深港通大湾区R(港币),3246.53,0.06,2.1,34109817.0,127129282511.29,1.06,3274.52,3240.28,3244.88,3244.43,1.08,483090,深港通大湾区R(港币),深证系列指数
569,980010,湾区制造(港币),4224.75,0.06,2.34,62915742.0,229617273453.77,2.4,4267.09,4165.59,4204.99,4222.41,0.9,980010,湾区制造(港币),深证系列指数
570,399416,I300,4647.51,0.06,2.61,46769897.0,72162970060.76,1.34,4675.78,4613.62,4662.22,4644.9,0.88,399416,I300,深证系列指数
571,399369,国证责任,1556.41,0.05,0.85,56936606.0,150114102815.53,0.99,1565.73,1550.38,1551.94,1555.56,1.08,399369,国证责任,深证系列指数
572,399666,中创高贝,1923.18,0.05,0.93,114217403.0,421182999396.17,2.25,1946.68,1903.4,1924.52,1922.25,0.93,399666,中创高贝,深证系列指数
573,399694,创业高贝,4054.65,0.05,2.14,62549787.0,223616694081.1,2.3,4114.61,4021.22,4054.31,4052.51,0.9,399694,创业高贝,深证系列指数
574,983105,内地消费电子,4703.84,0.04,1.96,50570566.0,136167463182.13,2.47,4744.51,4628.54,4711.19,4701.88,0.89,983105,内地消费电子,深证系列指数
575,483105,内地消费电子R,5350.54,0.04,2.23,50570566.0,136167463182.13,2.47,5396.8,5264.89,5358.89,5348.31,0.89,483105,内地消费电子R,深证系列指数
576,489006,新华SHS新兴消费R,2581.97,0.04,1.09,23661732.0,122494651288.63,1.36,2609.56,2574.44,2585.0,2580.88,1.12,489006,新华SHS新兴消费R,深证系列指数
577,399628,700成长,2319.53,0.04,0.9,77808919.0,169171051230.11,1.44,2336.21,2302.71,2324.07,2318.63,0.89,399628,700成长,深证系列指数
578,980022,机器人产业,2572.12,0.04,1.12,12360400.0,42401303031.53,3.18,2610.4,2528.77,2573.9,2571.0,0.85,980022,机器人产业,深证系列指数
579,399706,深证下游,6086.38,0.03,1.55,63999000.0,178163384612.81,1.39,6130.38,6045.5,6056.05,6084.83,1.03,399706,深证下游,深证系列指数
580,399620,深证信息,5485.85,0.03,1.82,120917861.0,317548295317.21,2.08,5519.45,5405.48,5488.71,5484.03,0.9,399620,深证信息,深证系列指数
581,399243,科研指数,1534.27,0.03,0.4,7517215.0,16007385731.88,1.53,1547.83,1524.34,1534.25,1533.87,0.8,399243,科研指数,深证系列指数
582,399965,800地产,2843.39,0.02,0.66,13324351.0,14485679829.66,2.11,2900.83,2840.82,2883.5,2842.73,0.83,399965,800地产,深证系列指数
583,483046,深港通消费服务R（港币）,3220.27,0.02,0.76,14566368.0,13273220100.13,0.62,3237.11,3217.24,3223.73,3219.51,0.94,483046,深港通消费服务R（港币）,深证系列指数
584,487004,港股通50R（人民币）,2164.68,0.02,0.34,46845000.0,98972292718.49,1.0,2182.91,2161.25,2168.86,2164.34,1.18,487004,港股通50R（人民币）,深证系列指数
585,983046,深港通消费服务（港币）,2750.95,0.02,0.65,14566368.0,13273220100.13,0.62,2765.33,2748.36,2753.9,2750.3,0.94,983046,深港通消费服务（港币）,深证系列指数
586,987004,港股通50（人民币）,1595.05,0.02,0.25,46845000.0,98972292718.49,1.0,1608.48,1592.52,1598.13,1594.8,1.18,987004,港股通50（人民币）,深证系列指数
587,399050,创新引擎,2980.86,0.02,0.57,39651658.0,113204010599.33,2.31,3010.93,2941.97,2974.96,2980.29,0.94,399050,创新引擎,深证系列指数
588,399302,深公司债,220.37,0.01,0.02,224610.0,2281412019.0,0.0,220.38,220.37,220.37,220.35,0.66,399302,深公司债,深证系列指数
589,399289,碳中和债,120.09,0.01,0.01,,,0.0,,,,120.08,,399289,碳中和债,深证系列指数
590,970072,深证民企价值,3421.75,0.01,0.37,34808593.0,73329990906.7,1.4,3450.05,3402.2,3415.13,3421.38,0.84,970072,深证民企价值,深证系列指数
591,399301,深信用债,216.48,0.01,0.02,225610.0,2291369219.0,0.0,216.49,216.48,216.48,216.46,0.66,399301,深信用债,深证系列指数
592,399299,深信中低,244.69,0.01,0.02,5500.0,55334450.0,0.0,244.69,244.69,244.69,244.67,0.88,399299,深信中低,深证系列指数
593,470072,深证民企价值R,4562.35,0.01,0.49,34808593.0,73329990906.7,1.4,4600.08,4536.28,4553.52,4561.86,0.84,470072,深证民企价值R,深证系列指数
594,399298,深信中高,212.64,0.0,0.01,225610.0,2291369219.0,0.0,212.65,212.64,212.65,212.63,0.66,399298,深信中高,深证系列指数
595,399481,企债指数,128.0,0.0,0.0,295208.0,2992402835.0,0.0,128.0,128.0,128.0,128.0,0.65,399481,企债指数,深证系列指数
596,399698,优势成长,53631.8,0.0,0.51,7506882.0,16076744861.37,1.43,54173.21,53404.44,53751.21,53631.29,0.78,399698,优势成长,深证系列指数
597,399291,创精选88,4343.51,0.0,0.06,32612029.0,71645514473.22,1.6,4376.21,4306.9,4343.15,4343.45,0.93,399291,创精选88,深证系列指数
598,483072,深港通房地产R（港币）,3236.61,-0.01,-0.39,20867133.0,10886751540.13,1.15,3273.77,3236.61,3255.01,3237.0,0.63,483072,深港通房地产R（港币）,深证系列指数
599,399437,证券龙头,7379.98,-0.01,-0.48,46413118.0,78545295010.05,1.84,7484.07,7348.16,7407.3,7380.46,1.0,399437,证券龙头,深证系列指数
600,483031,深港通公用事业R,5875.96,-0.02,-1.18,19101567.0,12294422774.21,0.75,5919.79,5875.96,5883.16,5877.14,1.01,483031,深港通公用事业R,深证系列指数
601,399241,地产指数,1246.78,-0.02,-0.29,18953105.0,9122622598.56,1.64,1265.17,1244.71,1257.94,1247.07,0.8,399241,地产指数,深证系列指数
602,970063,深证回购,2670.46,-0.02,-0.48,16055698.0,41643859381.56,1.6,2698.25,2655.52,2662.13,2670.94,1.11,970063,深证回购,深证系列指数
603,483089,深港通大湾区R,3653.13,-0.03,-1.1,34109817.0,116302741288.57,0.99,3684.55,3648.25,3652.31,3654.23,1.08,483089,深港通大湾区R,深证系列指数
604,399974,国企改革,1873.36,-0.03,-0.52,107561726.0,232076040536.67,0.82,1885.15,1869.83,1875.77,1873.88,1.03,399974,国企改革,深证系列指数
605,983031,深港通公用事业,4286.93,-0.03,-1.2,19101567.0,12294422774.21,0.75,4318.91,4286.93,4292.19,4288.13,1.01,983031,深港通公用事业,深证系列指数
606,983072,深港通房地产（港币）,2244.43,-0.03,-0.71,20867133.0,10886751540.13,1.15,2270.2,2244.43,2257.19,2245.14,0.63,983072,深港通房地产（港币）,深证系列指数
607,480059,航空出行R,1652.87,-0.03,-0.5,28132214.0,29792678023.15,1.02,1669.42,1652.48,1657.11,1653.37,0.94,480059,航空出行R,深证系列指数
608,399619,深证金融,7800.56,-0.03,-2.4,34685638.0,57137075178.83,1.61,7881.69,7756.35,7813.61,7802.96,1.0,399619,深证金融,深证系列指数
609,980059,航空出行,1486.14,-0.03,-0.44,28132214.0,29792678023.15,1.02,1501.02,1485.79,1489.95,1486.58,0.94,980059,航空出行,深证系列指数
610,483004,内地科技50R(港币),2935.44,-0.03,-0.86,52254038.0,196422824703.36,1.78,2956.03,2903.73,2938.58,2936.3,0.91,483004,内地科技50R(港币),深证系列指数
611,480047,文化创意R（港币）,2426.87,-0.03,-0.64,69059637.0,99043647507.89,1.16,2445.91,2417.86,2443.64,2427.51,0.83,480047,文化创意R（港币）,深证系列指数
612,983004,内地科技50(港币),2627.08,-0.03,-0.78,52254038.0,196422824703.36,1.78,2645.51,2598.7,2629.89,2627.86,0.91,983004,内地科技50(港币),深证系列指数
613,399645,100低波,9523.5,-0.04,-4.08,51915053.0,96581877819.11,0.93,9592.16,9503.5,9515.91,9527.58,1.17,399645,100低波,深证系列指数
614,980009,湾区制造,4790.68,-0.04,-1.92,62915742.0,210062561099.71,2.36,4838.65,4725.63,4769.63,4792.6,0.9,980009,湾区制造,深证系列指数
615,399263,创业数字,3031.41,-0.04,-1.22,36113311.0,176374464268.89,2.94,3071.14,2982.01,3026.24,3032.63,0.85,399263,创业数字,深证系列指数
616,399277,公共健康,2961.69,-0.04,-1.16,14487664.0,38403726922.85,1.41,2982.36,2940.62,2954.59,2962.85,0.72,399277,公共健康,深证系列指数
617,980047,文化创意（港币）,2154.71,-0.04,-0.78,69059637.0,99043647507.89,1.16,2171.61,2146.7,2169.59,2155.49,0.83,980047,文化创意（港币）,深证系列指数
618,399637,深证地产,1769.64,-0.04,-0.78,10003871.0,4899610675.05,1.81,1796.4,1764.42,1784.29,1770.42,0.65,399637,深证地产,深证系列指数
619,989007,新华SHS新兴消费(港币),2155.98,-0.05,-1.1,23661732.0,133897533369.54,1.41,2179.28,2148.77,2157.9,2157.08,1.12,989007,新华SHS新兴消费(港币),深证系列指数
620,989011,青岛50,2364.52,-0.06,-1.46,7247230.0,12889920918.93,1.1,2384.67,2358.64,2373.26,2365.98,0.89,989011,青岛50,深证系列指数
621,399371,国证价值,6963.45,-0.06,-4.5,252911033.0,277105648807.41,1.52,7059.4,6953.83,6972.76,6967.95,1.11,399371,国证价值,深证系列指数
622,470054,深证智能电网R,3665.88,-0.06,-2.37,14092016.0,37394589473.27,1.79,3694.56,3628.91,3668.03,3668.25,0.75,470054,深证智能电网R,深证系列指数
623,489011,青岛50R,2645.89,-0.06,-1.64,7247230.0,12889920918.93,1.1,2668.44,2639.31,2655.67,2647.53,0.89,489011,青岛50R,深证系列指数
624,983012,深港通绿色优选(港币),1837.16,-0.06,-1.17,79898786.0,152106118888.6,0.7,1849.76,1836.88,1839.92,1838.33,0.98,983012,深港通绿色优选(港币),深证系列指数
625,483012,深港通绿色优选R(港币),2877.62,-0.06,-1.74,79898786.0,152106118888.6,0.7,2897.35,2877.18,2881.94,2879.36,0.98,483012,深港通绿色优选R(港币),深证系列指数
626,970054,深证智能电网,3362.55,-0.06,-2.17,14092016.0,37394589473.27,1.79,3388.86,3328.63,3364.52,3364.72,0.75,970054,深证智能电网,深证系列指数
627,480026,风光装备 R,1599.81,-0.07,-1.06,20166756.0,40097816932.23,1.65,1611.41,1585.03,1607.96,1600.87,0.92,480026,风光装备 R,深证系列指数
628,980026,风光装备,1436.26,-0.07,-0.95,20166756.0,40097816932.23,1.65,1446.67,1422.99,1443.58,1437.21,0.92,980026,风光装备,深证系列指数
629,483045,深港通消费服务R,3310.7,-0.07,-2.37,14566368.0,12142851719.16,0.6,3329.49,3309.45,3315.19,3313.07,0.94,483045,深港通消费服务R,深证系列指数
630,399624,中创400,2480.65,-0.07,-1.86,201138257.0,401229861196.21,1.48,2501.57,2464.95,2487.93,2482.51,0.89,399624,中创400,深证系列指数
631,399359,国证基建,2744.49,-0.07,-1.85,68060385.0,45998369705.9,1.24,2776.78,2742.7,2748.31,2746.34,1.3,399359,国证基建,深证系列指数
632,983045,深港通消费服务,2827.17,-0.07,-2.02,14566368.0,12142851719.16,0.61,2843.22,2826.1,2831.0,2829.19,0.94,983045,深港通消费服务,深证系列指数
633,399914,300 金融,6863.95,-0.07,-4.77,100023248.0,137968599507.8,1.9,6988.4,6858.02,6882.15,6868.72,1.2,399914,300 金融,深证系列指数
634,983090,深港通大湾区(港币),2309.25,-0.08,-1.85,34109817.0,127129282511.29,1.05,2329.16,2304.8,2308.07,2311.1,1.08,983090,深港通大湾区(港币),深证系列指数
635,399411,红利100,3453.89,-0.09,-3.08,78920337.0,78378668969.72,1.1,3489.18,3451.13,3456.88,3456.97,1.35,399411,红利100,深证系列指数
636,399689,深成公用,841.12,-0.09,-0.79,8490042.0,4820463489.74,1.43,851.73,839.66,842.48,841.91,1.04,399689,深成公用,深证系列指数
637,399852,中证1000,7438.68,-0.11,-8.43,327640881.0,565058625663.1,1.29,7477.2,7380.83,7449.86,7447.11,0.86,399852,中证1000,深证系列指数
638,483026,深港通金融R（港币）,10095.22,-0.11,-11.28,84421472.0,115050614055.19,1.29,10225.11,10095.22,10133.88,10106.5,1.13,483026,深港通金融R（港币）,深证系列指数
639,483071,深港通房地产R,3327.74,-0.11,-3.57,20867133.0,9959620730.22,1.24,3369.15,3327.74,3347.61,3331.31,0.63,483071,深港通房地产R,深证系列指数
640,399324,深证红利,9084.12,-0.11,-9.64,23271322.0,55305293980.67,1.24,9137.7,9024.7,9025.81,9093.76,1.22,399324,深证红利,深证系列指数
641,983026,深港通金融（港币）,6958.02,-0.11,-7.77,84421472.0,115050614055.19,1.29,7047.54,6958.02,6984.66,6965.79,1.13,983026,深港通金融（港币）,深证系列指数
642,480046,文化创意R,2751.95,-0.12,-3.35,69059637.0,90608910269.07,1.15,2774.63,2742.84,2771.75,2755.3,0.83,480046,文化创意R,深证系列指数
643,399934,中证金融,6448.71,-0.12,-7.56,148725680.0,182356139702.5,1.83,6561.08,6443.19,6471.55,6456.27,1.06,399934,中证金融,深证系列指数
644,983003,内地科技50,2942.25,-0.12,-3.67,52254038.0,179695178384.02,1.71,2962.98,2912.49,2946.23,2945.92,0.91,983003,内地科技50,深证系列指数
645,483003,内地科技50R,3287.59,-0.12,-4.1,52254038.0,179695178384.02,1.71,3310.76,3254.34,3292.05,3291.69,0.91,483003,内地科技50R,深证系列指数
646,399387,1000金融,5798.37,-0.12,-6.99,142169639.0,172249038158.04,1.84,5900.12,5793.1,5815.9,5805.36,1.07,399387,1000金融,深证系列指数
647,970041,创新消费,2663.45,-0.13,-3.38,25040259.0,39196312545.58,1.48,2689.36,2649.93,2667.42,2666.83,0.72,970041,创新消费,深证系列指数
648,980046,文化创意,2443.33,-0.13,-3.22,69059637.0,90608910269.07,1.15,2463.47,2435.24,2460.91,2446.55,0.83,980046,文化创意,深证系列指数
649,470041,创新消费R,2885.13,-0.13,-3.66,25040259.0,39196312545.58,1.48,2913.19,2870.48,2889.43,2888.79,0.72,470041,创新消费R,深证系列指数
650,983071,深港通房地产,2306.93,-0.13,-2.93,20867133.0,9959620730.22,1.24,2335.63,2306.93,2320.7,2309.86,0.63,983071,深港通房地产,深证系列指数
651,980532,国证青岛海洋,1488.88,-0.14,-2.06,6852009.0,10065429556.45,0.86,1495.6,1482.77,1489.72,1490.94,1.1,980532,国证青岛海洋,深证系列指数
652,480532,国证青岛海洋R,1723.33,-0.14,-2.39,6852009.0,10065429556.45,0.86,1731.11,1716.26,1724.3,1725.72,1.1,480532,国证青岛海洋R,深证系列指数
653,399629,700价值,2853.6,-0.15,-4.41,69531044.0,76675257203.45,1.02,2875.54,2846.31,2859.39,2858.01,0.88,399629,700价值,深证系列指数
654,399409,小盘高贝,6112.88,-0.15,-9.17,93466515.0,196135068436.67,2.21,6170.04,6034.69,6124.98,6122.05,0.91,399409,小盘高贝,深证系列指数
655,989006,新华SHS新兴消费,2216.13,-0.15,-3.23,23661732.0,122494651288.63,1.36,2239.81,2209.67,2218.73,2219.36,1.12,989006,新华SHS新兴消费,深证系列指数
656,983011,深港通绿色优选,2066.75,-0.16,-3.28,79898786.0,139152489520.71,0.71,2081.16,2066.56,2070.44,2070.03,0.98,983011,深港通绿色优选,深证系列指数
657,483011,深港通绿色优选R,3238.37,-0.16,-5.03,79898786.0,139152489520.71,0.71,3260.94,3238.07,3244.15,3243.4,0.98,483011,深港通绿色优选R,深证系列指数
658,983089,深港通大湾区,2598.07,-0.17,-4.55,34109817.0,116302741288.57,0.99,2620.41,2594.6,2597.48,2602.62,1.08,983089,深港通大湾区,深证系列指数
659,399813,中证国安,8020.31,-0.18,-14.75,74698974.0,195496146789.21,1.37,8037.31,7927.22,8016.82,8035.06,0.84,399813,中证国安,深证系列指数
660,399361,在线消费,4121.58,-0.18,-7.34,34052526.0,61759414128.09,1.86,4157.59,4080.77,4131.79,4128.92,0.69,399361,在线消费,深证系列指数
661,399552,央视成长,8249.24,-0.19,-16.1,43170911.0,94619055016.37,1.15,8336.0,8240.91,8244.09,8265.34,1.06,399552,央视成长,深证系列指数
662,980202,国证小盘,1740.25,-0.2,-3.46,136672174.0,230076982255.3,1.29,1753.14,1730.69,1742.97,1743.71,0.82,980202,国证小盘,深证系列指数
663,399242,商务指数,1376.05,-0.2,-2.69,36802899.0,25895622747.99,1.06,1388.34,1373.76,1381.85,1378.74,0.9,399242,商务指数,深证系列指数
